;o;d;t;n
7164;179.0;271.0;1.0;2.0
7165;179.0;277.0;1.0;2.0
7166;179.0;278.0;1.0;2.0
7167;179.0;281.0;1.0;2.0
7168;179.0;283.0;1.0;2.0
7169;179.0;284.0;1.0;2.0
7170;179.0;286.0;1.0;2.0
7171;180.0;186.0;0.0;0.0
7172;180.0;187.0;0.0;0.0
7173;180.0;189.0;0.0;0.0
7174;180.0;190.0;0.0;0.0
7175;180.0;192.0;0.0;0.0
7176;180.0;194.0;0.0;0.0
7177;180.0;197.0;0.0;0.0
7178;180.0;202.0;0.0;0.0
7179;180.0;203.0;0.0;0.0
7180;180.0;204.0;0.0;0.0
7181;180.0;205.0;0.0;0.0
7182;180.0;206.0;0.0;0.0
7183;180.0;211.0;1.0;1.0
7184;180.0;212.0;1.0;1.0
7185;180.0;214.0;1.0;1.0
7186;180.0;215.0;1.0;1.0
7187;180.0;216.0;1.0;1.0
7188;180.0;217.0;1.0;1.0
7189;180.0;219.0;1.0;1.0
7190;180.0;224.0;1.0;1.0
7191;180.0;225.0;1.0;1.0
7192;180.0;228.0;1.0;1.0
7193;180.0;229.0;1.0;1.0
7194;180.0;231.0;1.0;1.0
7195;180.0;232.0;1.0;1.0
7196;180.0;234.0;1.0;1.0
7197;180.0;236.0;1.0;1.0
7198;180.0;240.0;1.0;1.0
7199;180.0;246.0;1.0;1.0
7200;180.0;250.0;1.0;2.0
7201;180.0;251.0;1.0;2.0
7202;180.0;252.0;1.0;2.0
7203;180.0;253.0;1.0;2.0
7204;180.0;254.0;1.0;2.0
7205;180.0;255.0;1.0;2.0
7206;180.0;264.0;1.0;2.0
7207;180.0;266.0;1.0;2.0
7208;180.0;267.0;1.0;2.0
7209;180.0;268.0;1.0;2.0
7210;180.0;270.0;1.0;2.0
7211;180.0;271.0;1.0;2.0
7212;180.0;277.0;1.0;2.0
7213;180.0;278.0;1.0;2.0
7214;180.0;281.0;1.0;2.0
7215;180.0;283.0;1.0;2.0
7216;180.0;284.0;1.0;2.0
7217;180.0;286.0;1.0;2.0
7218;181.0;189.0;0.0;0.0
7219;181.0;190.0;0.0;0.0
7220;181.0;192.0;0.0;0.0
7221;181.0;194.0;0.0;0.0
7222;181.0;197.0;0.0;0.0
7223;181.0;202.0;0.0;0.0
7224;181.0;203.0;0.0;0.0
7225;181.0;204.0;0.0;0.0
7226;181.0;205.0;0.0;0.0
7227;181.0;206.0;0.0;0.0
7228;181.0;211.0;1.0;1.0
7229;181.0;212.0;1.0;1.0
7230;181.0;214.0;1.0;1.0
7231;181.0;215.0;1.0;1.0
7232;181.0;216.0;1.0;1.0
7233;181.0;217.0;1.0;1.0
7234;181.0;219.0;1.0;1.0
7235;181.0;224.0;1.0;1.0
7236;181.0;225.0;1.0;1.0
7237;181.0;228.0;1.0;1.0
7238;181.0;229.0;1.0;1.0
7239;181.0;231.0;1.0;1.0
7240;181.0;232.0;1.0;1.0
7241;181.0;234.0;1.0;1.0
7242;181.0;236.0;1.0;1.0
7243;181.0;240.0;1.0;1.0
7244;181.0;246.0;1.0;1.0
7245;181.0;250.0;1.0;2.0
7246;181.0;251.0;1.0;2.0
7247;181.0;252.0;1.0;2.0
7248;181.0;253.0;1.0;2.0
7249;181.0;254.0;1.0;2.0
7250;181.0;255.0;1.0;2.0
7251;181.0;264.0;1.0;2.0
7252;181.0;266.0;1.0;2.0
7253;181.0;267.0;1.0;2.0
7254;181.0;268.0;1.0;2.0
7255;181.0;270.0;1.0;2.0
7256;181.0;271.0;1.0;2.0
7257;181.0;277.0;1.0;2.0
7258;181.0;278.0;1.0;2.0
7259;181.0;281.0;1.0;2.0
7260;181.0;283.0;1.0;2.0
7261;181.0;284.0;1.0;2.0
7262;181.0;286.0;1.0;2.0
7263;182.0;189.0;0.0;0.0
7264;182.0;190.0;0.0;0.0
7265;182.0;192.0;0.0;0.0
7266;182.0;194.0;0.0;0.0
7267;182.0;197.0;0.0;0.0
7268;182.0;202.0;0.0;0.0
7269;182.0;203.0;0.0;0.0
7270;182.0;204.0;0.0;0.0
7271;182.0;205.0;0.0;0.0
7272;182.0;206.0;0.0;0.0
7273;182.0;211.0;1.0;1.0
7274;182.0;212.0;1.0;1.0
7275;182.0;214.0;1.0;1.0
7276;182.0;215.0;1.0;1.0
7277;182.0;216.0;1.0;1.0
7278;182.0;217.0;1.0;1.0
7279;182.0;219.0;1.0;1.0
7280;182.0;224.0;1.0;1.0
7281;182.0;225.0;1.0;1.0
7282;182.0;228.0;1.0;1.0
7283;182.0;229.0;1.0;1.0
7284;182.0;231.0;1.0;1.0
7285;182.0;232.0;1.0;1.0
7286;182.0;234.0;1.0;1.0
7287;182.0;236.0;1.0;1.0
7288;182.0;240.0;1.0;1.0
7289;182.0;246.0;1.0;1.0
7290;182.0;250.0;1.0;2.0
7291;182.0;251.0;1.0;2.0
7292;182.0;252.0;1.0;2.0
7293;182.0;253.0;1.0;2.0
7294;182.0;254.0;1.0;2.0
7295;182.0;255.0;1.0;2.0
7296;182.0;264.0;1.0;2.0
7297;182.0;266.0;1.0;2.0
7298;182.0;267.0;1.0;2.0
7299;182.0;268.0;1.0;2.0
7300;182.0;270.0;1.0;2.0
7301;182.0;271.0;1.0;2.0
7302;182.0;277.0;1.0;2.0
7303;182.0;278.0;1.0;2.0
7304;182.0;281.0;1.0;2.0
7305;182.0;283.0;1.0;2.0
7306;182.0;284.0;1.0;2.0
7307;182.0;286.0;1.0;2.0
7308;183.0;188.0;0.0;0.0
7309;183.0;230.0;0.0;1.0
7310;184.0;193.0;0.0;0.0
7311;185.0;192.0;0.0;0.0
7312;185.0;194.0;0.0;0.0
7313;185.0;197.0;0.0;0.0
7314;185.0;202.0;0.0;0.0
7315;185.0;203.0;0.0;0.0
7316;185.0;204.0;0.0;0.0
7317;185.0;205.0;0.0;0.0
7318;185.0;206.0;0.0;0.0
7319;185.0;211.0;1.0;1.0
7320;185.0;212.0;1.0;1.0
7321;185.0;214.0;1.0;1.0
7322;185.0;215.0;1.0;1.0
7323;185.0;216.0;1.0;1.0
7324;185.0;217.0;1.0;1.0
7325;185.0;219.0;1.0;1.0
7326;185.0;224.0;1.0;1.0
7327;185.0;225.0;1.0;1.0
7328;185.0;228.0;1.0;1.0
7329;185.0;229.0;1.0;1.0
7330;185.0;231.0;1.0;1.0
7331;185.0;232.0;1.0;1.0
7332;185.0;234.0;1.0;1.0
7333;185.0;236.0;1.0;1.0
7334;185.0;240.0;1.0;1.0
7335;185.0;246.0;1.0;1.0
7336;185.0;250.0;1.0;2.0
7337;185.0;251.0;1.0;2.0
7338;185.0;252.0;1.0;2.0
7339;185.0;253.0;1.0;2.0
7340;185.0;254.0;1.0;2.0
7341;185.0;255.0;1.0;2.0
7342;185.0;264.0;1.0;2.0
7343;185.0;266.0;1.0;2.0
7344;185.0;267.0;1.0;2.0
7345;185.0;268.0;1.0;2.0
7346;185.0;270.0;1.0;2.0
7347;185.0;271.0;1.0;2.0
7348;185.0;277.0;1.0;2.0
7349;185.0;278.0;1.0;2.0
7350;185.0;281.0;1.0;2.0
7351;185.0;283.0;1.0;2.0
7352;185.0;284.0;1.0;2.0
7353;185.0;286.0;1.0;2.0
7354;186.0;191.0;0.0;0.0
7355;187.0;195.0;0.0;0.0
7356;188.0;194.0;0.0;0.0
7357;188.0;197.0;0.0;0.0
7358;188.0;202.0;0.0;0.0
7359;188.0;203.0;0.0;0.0
7360;188.0;204.0;0.0;0.0
7361;188.0;205.0;0.0;0.0
7362;188.0;206.0;0.0;0.0
7363;188.0;211.0;1.0;1.0
7364;188.0;212.0;1.0;1.0
7365;188.0;214.0;1.0;1.0
7366;188.0;215.0;1.0;1.0
7367;188.0;216.0;1.0;1.0
7368;188.0;217.0;1.0;1.0
7369;188.0;219.0;1.0;1.0
7370;188.0;224.0;1.0;1.0
7371;188.0;225.0;1.0;1.0
7372;188.0;228.0;1.0;1.0
7373;188.0;229.0;1.0;1.0
7374;188.0;231.0;1.0;1.0
7375;188.0;232.0;1.0;1.0
7376;188.0;234.0;1.0;1.0
7377;188.0;236.0;1.0;1.0
7378;188.0;240.0;1.0;1.0
7379;188.0;246.0;1.0;1.0
7380;188.0;250.0;1.0;2.0
7381;188.0;251.0;1.0;2.0
7382;188.0;252.0;1.0;2.0
7383;188.0;253.0;1.0;2.0
7384;188.0;254.0;1.0;2.0
7385;188.0;255.0;1.0;2.0
7386;188.0;264.0;1.0;2.0
7387;188.0;266.0;1.0;2.0
7388;188.0;267.0;1.0;2.0
7389;188.0;268.0;1.0;2.0
7390;188.0;270.0;1.0;2.0
7391;188.0;271.0;1.0;2.0
7392;188.0;277.0;1.0;2.0
7393;188.0;278.0;1.0;2.0
7394;188.0;281.0;1.0;2.0
7395;188.0;283.0;1.0;2.0
7396;188.0;284.0;1.0;2.0
7397;188.0;286.0;1.0;2.0
7398;189.0;196.0;0.0;0.0
7399;190.0;199.0;0.0;0.0
7400;191.0;197.0;0.0;0.0
7401;191.0;202.0;0.0;0.0
7402;191.0;203.0;0.0;0.0
7403;191.0;204.0;0.0;0.0
7404;191.0;205.0;0.0;0.0
7405;191.0;206.0;0.0;0.0
7406;191.0;211.0;1.0;1.0
7407;191.0;212.0;1.0;1.0
7408;191.0;214.0;1.0;1.0
7409;191.0;215.0;1.0;1.0
7410;191.0;216.0;1.0;1.0
7411;191.0;217.0;1.0;1.0
7412;191.0;219.0;1.0;1.0
7413;191.0;224.0;1.0;1.0
7414;191.0;225.0;1.0;1.0
7415;191.0;228.0;1.0;1.0
7416;191.0;229.0;1.0;1.0
7417;191.0;231.0;1.0;1.0
7418;191.0;232.0;1.0;1.0
7419;191.0;234.0;1.0;1.0
7420;191.0;236.0;1.0;1.0
7421;191.0;240.0;1.0;1.0
7422;191.0;246.0;1.0;1.0
7423;191.0;250.0;1.0;2.0
7424;191.0;251.0;1.0;2.0
7425;191.0;252.0;1.0;2.0
7426;191.0;253.0;1.0;2.0
7427;191.0;254.0;1.0;2.0
7428;191.0;255.0;1.0;2.0
7429;191.0;264.0;1.0;2.0
7430;191.0;266.0;1.0;2.0
7431;191.0;267.0;1.0;2.0
7432;191.0;268.0;1.0;2.0
7433;191.0;270.0;1.0;2.0
7434;191.0;271.0;1.0;2.0
7435;191.0;277.0;1.0;2.0
7436;191.0;278.0;1.0;2.0
7437;191.0;281.0;1.0;2.0
7438;191.0;283.0;1.0;2.0
7439;191.0;284.0;1.0;2.0
7440;191.0;286.0;1.0;2.0
7441;192.0;198.0;0.0;0.0
7442;192.0;209.0;0.0;1.0
7443;193.0;202.0;0.0;0.0
7444;193.0;203.0;0.0;0.0
7445;193.0;204.0;0.0;0.0
7446;193.0;205.0;0.0;0.0
7447;193.0;206.0;0.0;0.0
7448;193.0;211.0;1.0;1.0
7449;193.0;212.0;1.0;1.0
7450;193.0;214.0;1.0;1.0
7451;193.0;215.0;1.0;1.0
7452;193.0;216.0;1.0;1.0
7453;193.0;217.0;1.0;1.0
7454;193.0;219.0;1.0;1.0
7455;193.0;224.0;1.0;1.0
7456;193.0;225.0;1.0;1.0
7457;193.0;228.0;1.0;1.0
7458;193.0;229.0;1.0;1.0
7459;193.0;231.0;1.0;1.0
7460;193.0;232.0;1.0;1.0
7461;193.0;234.0;1.0;1.0
7462;193.0;236.0;1.0;1.0
7463;193.0;240.0;1.0;1.0
7464;193.0;246.0;1.0;1.0
7465;193.0;250.0;1.0;2.0
7466;193.0;251.0;1.0;2.0
7467;193.0;252.0;1.0;2.0
7468;193.0;253.0;1.0;2.0
7469;193.0;254.0;1.0;2.0
7470;193.0;255.0;1.0;2.0
7471;193.0;264.0;1.0;2.0
7472;193.0;266.0;1.0;2.0
7473;193.0;267.0;1.0;2.0
7474;193.0;268.0;1.0;2.0
7475;193.0;270.0;1.0;2.0
7476;193.0;271.0;1.0;2.0
7477;193.0;277.0;1.0;2.0
7478;193.0;278.0;1.0;2.0
7479;193.0;281.0;1.0;2.0
7480;193.0;283.0;1.0;2.0
7481;193.0;284.0;1.0;2.0
7482;193.0;286.0;1.0;2.0
7483;194.0;200.0;0.0;0.0
7484;194.0;242.0;0.0;1.0
7485;194.0;260.0;0.0;2.0
7486;195.0;202.0;0.0;0.0
7487;195.0;203.0;0.0;0.0
7488;195.0;204.0;0.0;0.0
7489;195.0;205.0;0.0;0.0
7490;195.0;206.0;0.0;0.0
7491;195.0;211.0;1.0;1.0
7492;195.0;212.0;1.0;1.0
7493;195.0;214.0;1.0;1.0
7494;195.0;215.0;1.0;1.0
7495;195.0;216.0;1.0;1.0
7496;195.0;217.0;1.0;1.0
7497;195.0;219.0;1.0;1.0
7498;195.0;224.0;1.0;1.0
7499;195.0;225.0;1.0;1.0
7500;195.0;228.0;1.0;1.0
7501;195.0;229.0;1.0;1.0
7502;195.0;231.0;1.0;1.0
7503;195.0;232.0;1.0;1.0
7504;195.0;234.0;1.0;1.0
7505;195.0;236.0;1.0;1.0
7506;195.0;240.0;1.0;1.0
7507;195.0;246.0;1.0;1.0
7508;195.0;250.0;1.0;2.0
7509;195.0;251.0;1.0;2.0
7510;195.0;252.0;1.0;2.0
7511;195.0;253.0;1.0;2.0
7512;195.0;254.0;1.0;2.0
7513;195.0;255.0;1.0;2.0
7514;195.0;264.0;1.0;2.0
7515;195.0;266.0;1.0;2.0
7516;195.0;267.0;1.0;2.0
7517;195.0;268.0;1.0;2.0
7518;195.0;270.0;1.0;2.0
7519;195.0;271.0;1.0;2.0
7520;195.0;277.0;1.0;2.0
7521;195.0;278.0;1.0;2.0
7522;195.0;281.0;1.0;2.0
7523;195.0;283.0;1.0;2.0
7524;195.0;284.0;1.0;2.0
7525;195.0;286.0;1.0;2.0
7526;196.0;202.0;0.0;0.0
7527;196.0;203.0;0.0;0.0
7528;196.0;204.0;0.0;0.0
7529;196.0;205.0;0.0;0.0
7530;196.0;206.0;0.0;0.0
7531;196.0;211.0;1.0;1.0
7532;196.0;212.0;1.0;1.0
7533;196.0;214.0;1.0;1.0
7534;196.0;215.0;1.0;1.0
7535;196.0;216.0;1.0;1.0
7536;196.0;217.0;1.0;1.0
7537;196.0;219.0;1.0;1.0
7538;196.0;224.0;1.0;1.0
7539;196.0;225.0;1.0;1.0
7540;196.0;228.0;1.0;1.0
7541;196.0;229.0;1.0;1.0
7542;196.0;231.0;1.0;1.0
7543;196.0;232.0;1.0;1.0
7544;196.0;234.0;1.0;1.0
7545;196.0;236.0;1.0;1.0
7546;196.0;240.0;1.0;1.0
7547;196.0;246.0;1.0;1.0
7548;196.0;250.0;1.0;2.0
7549;196.0;251.0;1.0;2.0
7550;196.0;252.0;1.0;2.0
7551;196.0;253.0;1.0;2.0
7552;196.0;254.0;1.0;2.0
7553;196.0;255.0;1.0;2.0
7554;196.0;264.0;1.0;2.0
7555;196.0;266.0;1.0;2.0
7556;196.0;267.0;1.0;2.0
7557;196.0;268.0;1.0;2.0
7558;196.0;270.0;1.0;2.0
7559;196.0;271.0;1.0;2.0
7560;196.0;277.0;1.0;2.0
7561;196.0;278.0;1.0;2.0
7562;196.0;281.0;1.0;2.0
7563;196.0;283.0;1.0;2.0
7564;196.0;284.0;1.0;2.0
7565;196.0;286.0;1.0;2.0
7566;197.0;201.0;0.0;0.0
7567;198.0;202.0;0.0;0.0
7568;198.0;203.0;0.0;0.0
7569;198.0;204.0;0.0;0.0
7570;198.0;205.0;0.0;0.0
7571;198.0;206.0;0.0;0.0
7572;198.0;211.0;1.0;1.0
7573;198.0;212.0;1.0;1.0
7574;198.0;214.0;1.0;1.0
7575;198.0;215.0;1.0;1.0
7576;198.0;216.0;1.0;1.0
7577;198.0;217.0;1.0;1.0
7578;198.0;219.0;1.0;1.0
7579;198.0;224.0;1.0;1.0
7580;198.0;225.0;1.0;1.0
7581;198.0;228.0;1.0;1.0
7582;198.0;229.0;1.0;1.0
7583;198.0;231.0;1.0;1.0
7584;198.0;232.0;1.0;1.0
7585;198.0;234.0;1.0;1.0
7586;198.0;236.0;1.0;1.0
7587;198.0;240.0;1.0;1.0
7588;198.0;246.0;1.0;1.0
7589;198.0;250.0;1.0;2.0
7590;198.0;251.0;1.0;2.0
7591;198.0;252.0;1.0;2.0
7592;198.0;253.0;1.0;2.0
7593;198.0;254.0;1.0;2.0
7594;198.0;255.0;1.0;2.0
7595;198.0;264.0;1.0;2.0
7596;198.0;266.0;1.0;2.0
7597;198.0;267.0;1.0;2.0
7598;198.0;268.0;1.0;2.0
7599;198.0;270.0;1.0;2.0
7600;198.0;271.0;1.0;2.0
7601;198.0;277.0;1.0;2.0
7602;198.0;278.0;1.0;2.0
7603;198.0;281.0;1.0;2.0
7604;198.0;283.0;1.0;2.0
7605;198.0;284.0;1.0;2.0
7606;198.0;286.0;1.0;2.0
7607;199.0;206.0;0.0;0.0
7608;199.0;211.0;1.0;1.0
7609;199.0;212.0;1.0;1.0
7610;199.0;214.0;1.0;1.0
7611;199.0;215.0;1.0;1.0
7612;199.0;216.0;1.0;1.0
7613;199.0;217.0;1.0;1.0
7614;199.0;219.0;1.0;1.0
7615;199.0;224.0;1.0;1.0
7616;199.0;225.0;1.0;1.0
7617;199.0;228.0;1.0;1.0
7618;199.0;229.0;1.0;1.0
7619;199.0;231.0;1.0;1.0
7620;199.0;232.0;1.0;1.0
7621;199.0;234.0;1.0;1.0
7622;199.0;236.0;1.0;1.0
7623;199.0;240.0;1.0;1.0
7624;199.0;246.0;1.0;1.0
7625;199.0;250.0;1.0;2.0
7626;199.0;251.0;1.0;2.0
7627;199.0;252.0;1.0;2.0
7628;199.0;253.0;1.0;2.0
7629;199.0;254.0;1.0;2.0
7630;199.0;255.0;1.0;2.0
7631;199.0;264.0;1.0;2.0
7632;199.0;266.0;1.0;2.0
7633;199.0;267.0;1.0;2.0
7634;199.0;268.0;1.0;2.0
7635;199.0;270.0;1.0;2.0
7636;199.0;271.0;1.0;2.0
7637;199.0;277.0;1.0;2.0
7638;199.0;278.0;1.0;2.0
7639;199.0;281.0;1.0;2.0
7640;199.0;283.0;1.0;2.0
7641;199.0;284.0;1.0;2.0
7642;199.0;286.0;1.0;2.0
7643;200.0;206.0;0.0;0.0
7644;200.0;211.0;1.0;1.0
7645;200.0;212.0;1.0;1.0
7646;200.0;214.0;1.0;1.0
7647;200.0;215.0;1.0;1.0
7648;200.0;216.0;1.0;1.0
7649;200.0;217.0;1.0;1.0
7650;200.0;219.0;1.0;1.0
7651;200.0;224.0;1.0;1.0
7652;200.0;225.0;1.0;1.0
7653;200.0;228.0;1.0;1.0
7654;200.0;229.0;1.0;1.0
7655;200.0;231.0;1.0;1.0
7656;200.0;232.0;1.0;1.0
7657;200.0;234.0;1.0;1.0
7658;200.0;236.0;1.0;1.0
7659;200.0;240.0;1.0;1.0
7660;200.0;246.0;1.0;1.0
7661;200.0;250.0;1.0;2.0
7662;200.0;251.0;1.0;2.0
7663;200.0;252.0;1.0;2.0
7664;200.0;253.0;1.0;2.0
7665;200.0;254.0;1.0;2.0
7666;200.0;255.0;1.0;2.0
7667;200.0;264.0;1.0;2.0
7668;200.0;266.0;1.0;2.0
7669;200.0;267.0;1.0;2.0
7670;200.0;268.0;1.0;2.0
7671;200.0;270.0;1.0;2.0
7672;200.0;271.0;1.0;2.0
7673;200.0;277.0;1.0;2.0
7674;200.0;278.0;1.0;2.0
7675;200.0;281.0;1.0;2.0
7676;200.0;283.0;1.0;2.0
7677;200.0;284.0;1.0;2.0
7678;200.0;286.0;1.0;2.0
7679;201.0;206.0;0.0;0.0
7680;201.0;211.0;1.0;1.0
7681;201.0;212.0;1.0;1.0
7682;201.0;214.0;1.0;1.0
7683;201.0;215.0;1.0;1.0
7684;201.0;216.0;1.0;1.0
7685;201.0;217.0;1.0;1.0
7686;201.0;219.0;1.0;1.0
7687;201.0;224.0;1.0;1.0
7688;201.0;225.0;1.0;1.0
7689;201.0;228.0;1.0;1.0
7690;201.0;229.0;1.0;1.0
7691;201.0;231.0;1.0;1.0
7692;201.0;232.0;1.0;1.0
7693;201.0;234.0;1.0;1.0
7694;201.0;236.0;1.0;1.0
7695;201.0;240.0;1.0;1.0
7696;201.0;246.0;1.0;1.0
7697;201.0;250.0;1.0;2.0
7698;201.0;251.0;1.0;2.0
7699;201.0;252.0;1.0;2.0
7700;201.0;253.0;1.0;2.0
7701;201.0;254.0;1.0;2.0
7702;201.0;255.0;1.0;2.0
7703;201.0;264.0;1.0;2.0
7704;201.0;266.0;1.0;2.0
7705;201.0;267.0;1.0;2.0
7706;201.0;268.0;1.0;2.0
7707;201.0;270.0;1.0;2.0
7708;201.0;271.0;1.0;2.0
7709;201.0;277.0;1.0;2.0
7710;201.0;278.0;1.0;2.0
7711;201.0;281.0;1.0;2.0
7712;201.0;283.0;1.0;2.0
7713;201.0;284.0;1.0;2.0
7714;201.0;286.0;1.0;2.0
7715;202.0;213.0;0.0;1.0
7716;202.0;227.0;0.0;1.0
7717;203.0;210.0;0.0;1.0
7718;203.0;249.0;0.0;2.0
7719;204.0;209.0;0.0;1.0
7720;205.0;208.0;0.0;1.0
7721;205.0;222.0;0.0;1.0
7722;206.0;207.0;0.0;1.0
7723;206.0;274.0;0.0;2.0
7724;207.0;211.0;0.0;0.0
7725;207.0;212.0;0.0;0.0
7726;207.0;214.0;0.0;0.0
7727;207.0;215.0;0.0;0.0
7728;207.0;216.0;0.0;0.0
7729;207.0;217.0;0.0;0.0
7730;207.0;219.0;0.0;0.0
7731;207.0;224.0;0.0;0.0
7732;207.0;225.0;0.0;0.0
7733;207.0;228.0;0.0;0.0
7734;207.0;229.0;0.0;0.0
7735;207.0;231.0;0.0;0.0
7736;207.0;232.0;0.0;0.0
7737;207.0;234.0;0.0;0.0
7738;207.0;236.0;0.0;0.0
7739;207.0;240.0;0.0;0.0
7740;207.0;246.0;0.0;0.0
7741;207.0;250.0;1.0;1.0
7742;207.0;251.0;1.0;1.0
7743;207.0;252.0;1.0;1.0
7744;207.0;253.0;1.0;1.0
7745;207.0;254.0;1.0;1.0
7746;207.0;255.0;1.0;1.0
7747;207.0;264.0;1.0;1.0
7748;207.0;266.0;1.0;1.0
7749;207.0;267.0;1.0;1.0
7750;207.0;268.0;1.0;1.0
7751;207.0;270.0;1.0;1.0
7752;207.0;271.0;1.0;1.0
7753;207.0;277.0;1.0;1.0
7754;207.0;278.0;1.0;1.0
7755;207.0;281.0;1.0;1.0
7756;207.0;283.0;1.0;1.0
7757;207.0;284.0;1.0;1.0
7758;207.0;286.0;1.0;1.0
7759;208.0;215.0;0.0;0.0
7760;208.0;216.0;0.0;0.0
7761;208.0;217.0;0.0;0.0
7762;208.0;219.0;0.0;0.0
7763;208.0;224.0;0.0;0.0
7764;208.0;225.0;0.0;0.0
7765;208.0;228.0;0.0;0.0
7766;208.0;229.0;0.0;0.0
7767;208.0;231.0;0.0;0.0
7768;208.0;232.0;0.0;0.0
7769;208.0;234.0;0.0;0.0
7770;208.0;236.0;0.0;0.0
7771;208.0;240.0;0.0;0.0
7772;208.0;246.0;0.0;0.0
7773;208.0;250.0;1.0;1.0
7774;208.0;251.0;1.0;1.0
7775;208.0;252.0;1.0;1.0
7776;208.0;253.0;1.0;1.0
7777;208.0;254.0;1.0;1.0
7778;208.0;255.0;1.0;1.0
7779;208.0;264.0;1.0;1.0
7780;208.0;266.0;1.0;1.0
7781;208.0;267.0;1.0;1.0
7782;208.0;268.0;1.0;1.0
7783;208.0;270.0;1.0;1.0
7784;208.0;271.0;1.0;1.0
7785;208.0;277.0;1.0;1.0
7786;208.0;278.0;1.0;1.0
7787;208.0;281.0;1.0;1.0
7788;208.0;283.0;1.0;1.0
7789;208.0;284.0;1.0;1.0
7790;208.0;286.0;1.0;1.0
7791;209.0;216.0;0.0;0.0
7792;209.0;217.0;0.0;0.0
7793;209.0;219.0;0.0;0.0
7794;209.0;224.0;0.0;0.0
7795;209.0;225.0;0.0;0.0
7796;209.0;228.0;0.0;0.0
7797;209.0;229.0;0.0;0.0
7798;209.0;231.0;0.0;0.0
7799;209.0;232.0;0.0;0.0
7800;209.0;234.0;0.0;0.0
7801;209.0;236.0;0.0;0.0
7802;209.0;240.0;0.0;0.0
7803;209.0;246.0;0.0;0.0
7804;209.0;250.0;1.0;1.0
7805;209.0;251.0;1.0;1.0
7806;209.0;252.0;1.0;1.0
7807;209.0;253.0;1.0;1.0
7808;209.0;254.0;1.0;1.0
7809;209.0;255.0;1.0;1.0
7810;209.0;264.0;1.0;1.0
7811;209.0;266.0;1.0;1.0
7812;209.0;267.0;1.0;1.0
7813;209.0;268.0;1.0;1.0
7814;209.0;270.0;1.0;1.0
7815;209.0;271.0;1.0;1.0
7816;209.0;277.0;1.0;1.0
7817;209.0;278.0;1.0;1.0
7818;209.0;281.0;1.0;1.0
7819;209.0;283.0;1.0;1.0
7820;209.0;284.0;1.0;1.0
7821;209.0;286.0;1.0;1.0
7822;210.0;217.0;0.0;0.0
7823;210.0;219.0;0.0;0.0
7824;210.0;224.0;0.0;0.0
7825;210.0;225.0;0.0;0.0
7826;210.0;228.0;0.0;0.0
7827;210.0;229.0;0.0;0.0
7828;210.0;231.0;0.0;0.0
7829;210.0;232.0;0.0;0.0
7830;210.0;234.0;0.0;0.0
7831;210.0;236.0;0.0;0.0
7832;210.0;240.0;0.0;0.0
7833;210.0;246.0;0.0;0.0
7834;210.0;250.0;1.0;1.0
7835;210.0;251.0;1.0;1.0
7836;210.0;252.0;1.0;1.0
7837;210.0;253.0;1.0;1.0
7838;210.0;254.0;1.0;1.0
7839;210.0;255.0;1.0;1.0
7840;210.0;264.0;1.0;1.0
7841;210.0;266.0;1.0;1.0
7842;210.0;267.0;1.0;1.0
7843;210.0;268.0;1.0;1.0
7844;210.0;270.0;1.0;1.0
7845;210.0;271.0;1.0;1.0
7846;210.0;277.0;1.0;1.0
7847;210.0;278.0;1.0;1.0
7848;210.0;281.0;1.0;1.0
7849;210.0;283.0;1.0;1.0
7850;210.0;284.0;1.0;1.0
7851;210.0;286.0;1.0;1.0
7852;211.0;223.0;0.0;0.0
7853;212.0;218.0;0.0;0.0
7854;213.0;219.0;0.0;0.0
7855;213.0;224.0;0.0;0.0
7856;213.0;225.0;0.0;0.0
7857;213.0;228.0;0.0;0.0
7858;213.0;229.0;0.0;0.0
7859;213.0;231.0;0.0;0.0
7860;213.0;232.0;0.0;0.0
7861;213.0;234.0;0.0;0.0
7862;213.0;236.0;0.0;0.0
7863;213.0;240.0;0.0;0.0
7864;213.0;246.0;0.0;0.0
7865;213.0;250.0;1.0;1.0
7866;213.0;251.0;1.0;1.0
7867;213.0;252.0;1.0;1.0
7868;213.0;253.0;1.0;1.0
7869;213.0;254.0;1.0;1.0
7870;213.0;255.0;1.0;1.0
7871;213.0;264.0;1.0;1.0
7872;213.0;266.0;1.0;1.0
7873;213.0;267.0;1.0;1.0
7874;213.0;268.0;1.0;1.0
7875;213.0;270.0;1.0;1.0
7876;213.0;271.0;1.0;1.0
7877;213.0;277.0;1.0;1.0
7878;213.0;278.0;1.0;1.0
7879;213.0;281.0;1.0;1.0
7880;213.0;283.0;1.0;1.0
7881;213.0;284.0;1.0;1.0
7882;213.0;286.0;1.0;1.0
7883;214.0;220.0;0.0;0.0
7884;215.0;222.0;0.0;0.0
7885;216.0;221.0;0.0;0.0
7886;216.0;239.0;0.0;0.0
7887;216.0;273.0;0.0;1.0
7888;216.0;276.0;0.0;1.0
7889;217.0;226.0;0.0;0.0
7890;217.0;263.0;0.0;1.0
7891;218.0;224.0;0.0;0.0
7892;218.0;225.0;0.0;0.0
7893;218.0;228.0;0.0;0.0
7894;218.0;229.0;0.0;0.0
7895;218.0;231.0;0.0;0.0
7896;218.0;232.0;0.0;0.0
7897;218.0;234.0;0.0;0.0
7898;218.0;236.0;0.0;0.0
7899;218.0;240.0;0.0;0.0
